"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2014","760","9941160","7.64","7.22264424443338"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2015","787","10041769","7.84","7.30109008821685"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2016","788","10156689","7.76","7.32897611441469"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","2017","840","10273419","8.18","7.72160685098638"
"Both Sexes","All Races","North Carolina","Both","All Ages","1999","2017","Suicide Firearm","","13013","174256700","7.47","."
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","1999","39","644259","6.05","5.84950158702865"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2000","35","641183","5.46","5.30983156277295"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2001","41","639062","6.42","6.59655519259022"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2002","53","638168","8.31","8.31111801400549"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2003","41","638817","6.42","6.16486956428994"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2004","41","644705","6.36","6.02203318081089"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2005","56","646089","8.67","8.16988351118688"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2006","41","649422","6.31","5.95285099900424"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2007","49","652822","7.51","7.10651216589335"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2008","55","657569","8.36","7.88387868257009"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2009","50","664968","7.52","7.39969929094656"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2010","56","672585","8.33","8.38682961318668"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2011","51","684830","7.45","7.29853629576866"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2012","63","701380","8.98","9.04764654376234"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2013","76","722908","10.51","10.0328282983093"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2014","85","738658","11.51","10.7430163401817"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2015","76","754859","10.07","10.2317033991212"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2016","75","755548","9.93","9.94216681133934"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","2017","93","755393","12.31","11.9722242747755"
"Both Sexes","All Races","North Dakota","Both","All Ages","1999","2017","Suicide Firearm","","1076","12903225","8.34","."
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","1999","626","11335457","5.52","5.48458386452783"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2000","584","11363719","5.14","5.08545394067968"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2001","671","11387404","5.89","5.82049948276508"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2002","675","11407889","5.92","5.80388651260833"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2003","572","11434788","5","4.90361205386299"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2004","657","11452251","5.74","5.59706448957535"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2005","668","11463320","5.83","5.62291142840921"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2006","626","11481213","5.45","5.25467760854815"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2007","659","11500468","5.73","5.53266086338715"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2008","684","11515391","5.94","5.74281362234209"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2009","590","11528896","5.12","4.88283330531141"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2010","724","11536730","6.28","6.08463273176568"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2011","726","11543332","6.29","5.98621281975327"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2012","784","11546969","6.79","6.42712109677851"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2013","800","11567845","6.92","6.5405190854069"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2014","744","11593741","6.42","6.06435533959919"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2015","861","11606027","7.42","7.09977408683897"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2016","926","11622554","7.97","7.43502187694349"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","2017","918","11658609","7.87","7.53397880424132"
"Both Sexes","All Races","Ohio","Both","All Ages","1999","2017","Suicide Firearm","","13495","218546603","6.17","."
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","1999","317","3437148","9.22","9.25444306233371"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2000","301","3453861","8.71","8.71995688615598"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2001","332","3467100","9.58","9.47467046381313"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2002","312","3489080","8.94","8.85049828583692"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2003","281","3504892","8.02","7.98647961548463"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2004","312","3525233","8.85","8.714820846461"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2005","302","3548597","8.51","8.42240355864835"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2006","314","3594090","8.74","8.55355867448372"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2007","315","3634349","8.67","8.59272733228943"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2008","346","3668976","9.43","9.1623729072925"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2009","363","3717572","9.76","9.64162879097912"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2010","376","3751598","10.02","9.93076993399824"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2011","440","3785232","11.62","11.5491826793192"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2012","411","3815298","10.77","10.5308705022238"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2013","433","3849840","11.25","11.1037773926675"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2014","435","3875008","11.23","11.0234930412574"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2015","468","3904353","11.99","11.6851121496862"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2016","517","3921207","13.18","12.9297022577659"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","2017","439","3930864","11.17","10.6598465340522"
"Both Sexes","All Races","Oklahoma","Both","All Ages","1999","2017","Suicide Firearm","","7014","69874298","10.04","."
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","1999","309","3393941","9.1","8.98940131889207"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2000","302","3430828","8.8","8.57222579579113"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2001","280","3467937","8.07","7.92757555896696"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2002","291","3513424","8.28","8.08986108394859"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2003","331","3547376","9.33","8.94231407221281"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2004","299","3569463","8.38","7.93110297511717"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2005","319","3613202","8.83","8.40263986644369"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2006","307","3670883","8.36","8.02201149760525"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2007","327","3722417","8.78","8.32985318786841"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2008","319","3768748","8.46","8.00630708226734"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2009","345","3808600","9.06","8.53651565307941"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2010","376","3831072","9.81","9.18239106800307"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2011","343","3865845","8.87","8.43600116219424"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2012","367","3893920","9.42","8.90618304752904"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2013","389","3919664","9.92","9.14803024061329"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2014","422","3960673","10.65","9.83433288902764"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2015","373","4016537","9.29","8.56114150692408"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2016","414","4085989","10.13","9.35508565108866"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","2017","439","4142776","10.6","9.84464265286046"
"Both Sexes","All Races","Oregon","Both","All Ages","1999","2017","Suicide Firearm","","6552","71223295","9.2","."
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","1999","709","12263805","5.78","5.61785482817605"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2000","756","12285041","6.15","5.91281972023904"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2001","684","12298970","5.56","5.37360968682892"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2002","720","12331031","5.84","5.68782219499356"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2003","724","12374658","5.85","5.58102524858364"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2004","722","12410722","5.82","5.57945016701661"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2005","768","12449990","6.17","5.84043851841165"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2006","734","12510809","5.87","5.57809628090885"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2007","719","12563937","5.72","5.46414266325055"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2008","770","12612285","6.11","5.72479359249334"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2009","825","12666858","6.51","6.05516285455875"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2010","762","12702857","6","5.61660550238873"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2011","883","12742811","6.93","6.44752365481015"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2012","819","12768034","6.41","5.93718504195019"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2013","918","12778450","7.18","6.64410364390402"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2014","897","12790341","7.01","6.28017923682089"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2015","932","12791124","7.29","6.70724564358818"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2016","976","12787085","7.63","7.04189420235885"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","2017","993","12805537","7.75","7.090863195076"
"Both Sexes","All Races","Pennsylvania","Both","All Ages","1999","2017","Suicide Firearm","","15311","238934345","6.41","."
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","1999","35","1040402","3.36","3.28679568127604"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2000","27","1050725","2.57","2.51711312156313"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2001","25","1057142","2.36","2.27921439564663"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2002","30","1065995","2.81","2.78140270212681"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2003","12","1071342","1.12","1.03554634943555"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2004","22","1074579","2.05","1.9073586207022"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2005","19","1067916","1.78","1.68446058157332"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2006","27","1063096","2.54","2.39927568613305"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2007","24","1057315","2.27","2.17404272714754"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2008","23","1055003","2.18","1.9566313346041"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2009","40","1053646","3.8","3.53851666367169"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2010","30","1052945","2.85","2.81755288923063"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2011","20","1052154","1.9","1.80147017027862"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2012","26","1052761","2.47","2.52413653332857"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2013","34","1052784","3.23","3.22919624650602"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2014","20","1054782","1.9","1.68933470704819"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2015","40","1055916","3.79","3.59962851863744"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2016","35","1057566","3.31","2.82644231828495"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","2017","33","1059639","3.11","2.86593217000099"
"Both Sexes","All Races","Rhode Island","Both","All Ages","1999","2017","Suicide Firearm","","522","20095708","2.6","."
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","1999","287","3974684","7.22","7.21505621528455"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2000","297","4023396","7.38","7.43048328018934"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2001","311","4064995","7.65","7.57781477111148"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2002","304","4107795","7.4","7.37471582463436"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2003","328","4150297","7.9","7.84852268424429"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2004","328","4210921","7.79","7.64290372087509"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2005","314","4270150","7.35","7.2884011366525"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2006","315","4357847","7.23","7.00937472265818"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2007","311","4444110","7","6.8080056581315"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2008","343","4528996","7.57","7.11055405491123"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2009","377","4589872","8.21","7.81511834751482"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2010","392","4625381","8.47","8.23987742247002"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2011","426","4672744","9.12","8.7391714700154"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2012","433","4719009","9.18","8.50290405367199"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2013","470","4765862","9.86","9.24110062185327"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2014","479","4824758","9.93","9.43551661160515"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2015","469","4892423","9.59","9.17576727791368"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2016","525","4959822","10.59","9.93731795147871"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","2017","531","5024369","10.57","9.96862352591264"
"Both Sexes","All Races","South Carolina","Both","All Ages","1999","2017","Suicide Firearm","","7240","85207431","8.5","."
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","1999","56","750417","7.46","7.35207114253967"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2000","51","755657","6.75","6.82167348626274"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2001","43","757972","5.67","5.64061095174694"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2002","50","760020","6.58","6.4628781557259"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2003","60","763729","7.86","7.7526566584999"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2004","61","770396","7.92","7.88312770770563"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2005","71","775493","9.16","8.80573230287236"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2006","71","783033","9.07","8.95960432019491"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2007","44","791623","5.56","5.20776831275767"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2008","68","799124","8.51","8.56192897776033"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2009","61","807067","7.56","7.53828607844742"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2010","65","814197","7.98","8.09201567121943"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2011","60","823338","7.29","7.04720483438087"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2012","76","832576","9.13","8.70699794524996"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2013","71","842513","8.43","8.94457619247547"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2014","76","849455","8.95","8.80494990832046"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2015","73","854036","8.55","8.26657441682038"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2016","84","861542","9.75","10.414714952942"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","2017","83","869666","9.54","9.57532472597649"
"Both Sexes","All Races","South Dakota","Both","All Ages","1999","2017","Suicide Firearm","","1224","15261854","8.02","."
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","1999","497","5638708","8.81","8.67947617227452"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2000","501","5703094","8.78","8.72381231689948"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2001","480","5750789","8.35","8.23528937928113"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2002","521","5795918","8.99","8.85634256347195"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2003","493","5847812","8.43","8.26752502067853"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2004","526","5910809","8.9","8.75414353578146"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2005","552","5991057","9.21","8.94950752681649"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2006","569","6088766","9.35","9.14090712856196"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2007","545","6175727","8.82","8.55447893604394"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2008","609","6247411","9.75","9.3614303456313"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2009","574","6306019","9.1","8.81044789363593"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2010","585","6346295","9.22","8.9310649196932"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2011","591","6396281","9.24","8.72990819678446"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2012","626","6450632","9.7","9.14398347624179"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2013","676","6490795","10.41","9.86468633206274"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2014","644","6540007","9.85","9.31813964654309"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2015","638","6590726","9.68","9.13718111886521"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2016","675","6649404","10.15","9.66857974909171"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","2017","711","6715984","10.59","10.0443268633786"
"Both Sexes","All Races","Tennessee","Both","All Ages","1999","2017","Suicide Firearm","","11013","117636234","9.36","."
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","1999","1224","20558220","5.95","6.34612645341433"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2000","1269","20946049","6.06","6.39562475837119"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2001","1377","21319622","6.46","6.8509318579233"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2002","1315","21690325","6.06","6.44976832390689"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2003","1350","22030931","6.13","6.46572720442376"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2004","1318","22394023","5.89","6.21378319853359"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2005","1381","22778123","6.06","6.37006234862701"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2006","1311","23359580","5.61","5.85166561666128"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2007","1411","23831983","5.92","6.16158962938601"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2008","1506","24309039","6.2","6.44328666392353"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2009","1583","24801761","6.38","6.57729633906453"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2010","1702","25146100","6.77","6.97293838436601"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2011","1684","25644424","6.57","6.74908558866202"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2012","1744","26078327","6.69","6.83471176816559"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2013","1780","26479279","6.72","6.81235115649554"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2014","1789","26954436","6.64","6.72374541459713"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2015","1994","27454880","7.26","7.3169115255364"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2016","2016","27904862","7.22","7.27147819691573"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","2017","2158","28304596","7.62","7.59511781854416"
"Both Sexes","All Races","Texas","Both","All Ages","1999","2017","Suicide Firearm","","29912","461986560","6.47","."
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","1999","153","2203483","6.94","7.7817681323102"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2000","174","2244210","7.75","9.00108385203528"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2001","182","2283715","7.97","8.93477125173505"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2002","174","2324815","7.48","8.24604405105385"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2003","181","2360137","7.67","8.47939407380473"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2004","183","2401580","7.62","8.39639194735656"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2005","190","2457719","7.73","8.45878980673059"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2006","189","2525507","7.48","8.35469339428247"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2007","197","2597746","7.58","8.52143419002469"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2008","196","2663029","7.36","7.94389623548417"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2009","217","2723421","7.97","8.83467579702004"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2010","275","2763889","9.95","10.6470704187102"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2011","268","2815430","9.52","10.5190418565431"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2012","283","2854222","9.92","10.9660701268388"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2013","295","2899961","10.17","11.0136711138048"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2014","278","2938671","9.46","10.3434858682661"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2015","313","2984917","10.49","11.1010363115415"
"Both Sexes","All Races","Utah","Both","All Ages","1999","2017","Suicide Firearm","2016","309","3044321","10.15","10.9738583735019"
